font,codepoint,name,source,n_wedges,confidence,doubtful_wedges,mean_wedge_confidence,rare_orientation_wedges,off_ink_tails,clamped_wedges,scale,in_font_per_metadata
Esagil,0x120ac,EZEN TIMES KASKAL,model,14,0.0004,2,0.4481,0,0,0,0.15627,True
Esagil,0x120ee,GABA,model,8,0.0027,2,0.3984,1,0,0,0.15658,True
Esagil,0x120f8,GAN2 TENU,model,6,0.0001,2,0.5012,0,0,1,0.15708,True
Esagil,0x120fc,GAR3,model,10,0.0001,2,0.5406,0,0,2,0.15644,True
Esagil,0x12125,GUR,model,4,0.0002,2,0.259,0,0,2,0.15559,True
Esagil,0x12130,HI TIMES BAD,model,5,0.0009,2,0.3015,0,0,0,0.1566,True
Esagil,0x12137,HU,model,3,0.0002,2,0.2864,0,0,1,0.15584,True
Esagil,0x1214a,IGI GUNU,model,7,0.0,2,0.4622,1,0,0,0.15605,True
Esagil,0x12156,ISH,model,5,0.0013,2,0.4541,0,0,1,0.15667,True
Esagil,0x12161,KA TIMES ESH2,model,13,0.0,2,0.5195,0,1,0,0.156,True
Esagil,0x12225,MAR,model,5,0.0002,2,0.348,0,0,1,0.15582,True
Esagil,0x12232,MUSH,model,7,0.0001,2,0.4065,1,0,1,0.15641,True
Esagil,0x12239,MUSH3,model,5,0.0005,2,0.3078,0,0,2,0.15683,True
Esagil,0x1223b,MUSH3 TIMES A PLUS DI,model,14,0.0001,2,0.5232,0,0,0,0.15645,True
Esagil,0x12263,NUN,model,5,0.0008,2,0.4664,0,0,1,0.15683,True
Esagil,0x122a9,SAL,model,4,0.0003,2,0.3628,1,0,0,0.15541,True
Esagil,0x122ae,SHA3,model,6,0.0041,2,0.4307,0,0,1,0.15654,True
Esagil,0x122d9,SHU2,model,2,0.0013,2,0.006,1,0,0,0.15764,True
Esagil,0x122fe,TI TENU,model,5,0.0003,2,0.2851,2,0,0,0.15645,True
Esagil,0x1230d,U U U,model,3,0.0031,2,0.2103,0,0,0,0.15666,True
Esagil,0x1232b,UR2,model,7,0.0004,2,0.4724,0,0,1,0.15654,True
Esagil,0x12337,URU,model,5,0.004,2,0.3892,0,1,0,0.15691,True
Esagil,0x1233a,URU TIMES BAR,model,7,0.0012,2,0.4021,0,0,2,0.15674,True
Esagil,0x12340,URU TIMES GU,model,11,0.0,2,0.5078,0,0,0,0.15661,True
Esagil,0x1234d,URU TIMES UD,model,8,0.0014,2,0.4642,0,0,2,0.15638,True
Esagil,0x1235d,ZA,model,4,0.0028,2,0.4613,0,0,1,0.15488,True
Esagil,0x12362,ZE2,model,8,0.0003,2,0.4911,0,1,1,0.15614,True
Esagil,0x12363,ZI,model,7,0.0026,2,0.357,0,0,1,0.15695,True
Esagil,0x12366,ZIB,model,4,0.0,2,0.3917,0,1,0,0.15738,True
Esagil,0x12409,,model,4,0.0028,2,0.4613,0,0,1,0.15488,
Assurbanipal,0x12002,A TIMES BAD,model,5,0.0047,1,0.5362,1,0,0,1.0,True
Assurbanipal,0x12019,AB2 TIMES ME PLUS EN,model,9,0.0022,1,0.5105,0,0,0,1.0,True
Assurbanipal,0x1201b,AB2 TIMES TAK4,model,13,0.0009,1,0.5278,0,0,0,1.0,True
Assurbanipal,0x1204b,BI TIMES GAR,model,7,0.0016,1,0.5327,1,0,0,1.0,True
Assurbanipal,0x1204e,BU OVER BU AB,model,15,0.0001,1,0.5784,0,0,0,1.0,True
Assurbanipal,0x12057,DAG KISIM5 TIMES A PLUS MASH,model,14,0.004,1,0.5778,0,0,0,1.0,True
Assurbanipal,0x12063,DAG KISIM5 TIMES KAK,model,14,0.0004,1,0.56,1,0,0,1.0,True
Assurbanipal,0x1206a,DAG KISIM5 TIMES SI,model,14,0.0,1,0.554,0,0,0,1.0,True
Assurbanipal,0x12081,DUG,model,6,0.0028,1,0.587,0,0,0,1.0,True
Assurbanipal,0x120a4,EZEN TIMES A PLUS LAL TIMES LAL,model,14,0.0025,1,0.5844,0,0,0,1.0,True
Assurbanipal,0x120b0,EZEN TIMES LAL TIMES LAL,model,12,0.0021,1,0.5803,0,0,0,1.0,True
Assurbanipal,0x120c6,GA2 TIMES DUB,model,13,0.0,1,0.6192,0,1,0,1.0,True
Assurbanipal,0x120db,GA2 TIMES KID PLUS LAL,model,12,0.0008,1,0.6707,0,0,0,1.0,True
Assurbanipal,0x120f4,GALAM,model,4,0.0006,1,0.4038,0,0,0,1.0,True
Assurbanipal,0x120fe,GESHTIN,model,6,0.0007,1,0.4995,1,0,0,1.0,True
Assurbanipal,0x1210b,GIR3 TIMES A PLUS IGI,model,10,0.0024,1,0.601,1,0,0,1.0,True
Assurbanipal,0x12115,GISH TENU,model,2,0.0032,1,0.3382,0,0,0,1.0,True
Assurbanipal,0x12192,KAD4,model,9,0.0016,1,0.6431,1,0,0,1.0,True
Assurbanipal,0x121af,KU7,model,4,0.0025,1,0.4419,1,0,0,1.0,True
Assurbanipal,0x121e7,LAGAB TIMES U PLUS U PLUS U,model,7,0.0017,1,0.5608,0,1,0,1.0,True
Assurbanipal,0x121f5,LAM TIMES KUR,model,9,0.0024,1,0.5454,1,0,0,1.0,True
Assurbanipal,0x12249,NE TIMES A,model,12,0.0024,1,0.57,0,0,0,1.0,True
Assurbanipal,0x1225c,NINDA2 TIMES SHE PLUS ASH,model,10,0.0039,1,0.4557,0,0,0,1.0,True
Assurbanipal,0x1229a,SAG TIMES KAK,model,10,0.0014,1,0.6058,0,0,0,1.0,True
Assurbanipal,0x122a3,SAG TIMES UB,model,14,0.0005,1,0.6103,0,0,0,1.0,True
Assurbanipal,0x122b1,SHA3 TIMES GISH,model,8,0.0005,1,0.6286,0,0,0,1.0,True
Assurbanipal,0x122b4,SHA3 TIMES TUR,model,11,0.0025,1,0.6172,0,0,0,1.0,True
Assurbanipal,0x122b5,SHA3 TIMES U,model,6,0.0025,1,0.5435,0,0,0,1.0,True
Assurbanipal,0x122dc,SI GUNU,model,8,0.0009,1,0.5042,0,0,0,1.0,True
Assurbanipal,0x122ef,TA GUNU,model,8,0.0006,1,0.5576,0,0,0,1.0,True
Assurbanipal,0x12308,TUM,model,8,0.0036,1,0.5743,1,0,0,1.0,True
Assurbanipal,0x1231e,,model,11,0.0009,1,0.6052,0,0,0,1.0,True
Assurbanipal,0x1232f,UR2 TIMES HA,model,12,0.0009,1,0.648,0,0,0,1.0,True
Assurbanipal,0x1236d,ZUBUR,model,3,0.0036,1,0.5189,0,0,0,1.0,True
Assurbanipal,0x1237b,GE22,model,1,0.0009,1,0.0009,1,0,0,1.0,True
Esagil,0x12000,A,model,3,0.0002,1,0.4485,0,0,1,0.15663,True
Esagil,0x12009,A2,model,9,0.001,1,0.5699,0,1,1,0.15643,True
Esagil,0x1200a,AB,model,5,0.0003,1,0.5004,0,0,1,0.15657,True
Esagil,0x12014,AB TIMES U PLUS U PLUS U,model,9,0.0003,1,0.4968,0,0,0,0.15669,True
Esagil,0x12016,AB2,model,3,0.0038,1,0.4597,0,0,1,0.15584,True
Esagil,0x1201c,AD,model,7,0.0004,1,0.5392,0,1,0,0.15616,True
Esagil,0x1202d,AN,model,3,0.0008,1,0.4456,0,0,1,0.15542,True
Esagil,0x1203f,ASHGAB,model,6,0.001,1,0.5703,0,0,1,0.15667,True
Esagil,0x12047,BAR,model,2,0.0003,1,0.31,0,0,1,0.15632,True
Esagil,0x12076,DIM2,model,6,0.0016,1,0.5841,0,0,0,0.15686,True
Esagil,0x12082,DUGUD,model,6,0.0035,1,0.4963,0,0,0,0.15608,True
Esagil,0x120a1,EZEN TIMES AN,model,11,0.0036,1,0.5368,0,0,0,0.15658,True
Esagil,0x120f0,GAD & TAK4 & GISH,model,3,0.0003,1,0.4417,0,0,1,0.15567,True
Esagil,0x120fe,GESHTIN,model,6,0.0042,1,0.5025,1,0,0,0.15618,True
Esagil,0x12107,GIDIM,model,11,0.0019,1,0.6038,0,0,0,0.15634,True
Esagil,0x12115,GISH TENU,model,2,0.0001,1,0.3492,0,0,0,0.15584,True
Esagil,0x12116,GU,model,6,0.0003,1,0.6058,0,0,0,0.15581,True
Esagil,0x1211e,GUD,model,5,0.0001,1,0.466,0,0,1,0.15651,True
Esagil,0x12120,GUD TIMES KUR,model,7,0.0001,1,0.4823,0,0,1,0.15643,True
Esagil,0x1212d,HI,model,4,0.002,1,0.3935,0,0,0,0.15636,True
Esagil,0x12140,I A,model,8,0.001,1,0.5568,0,0,1,0.15586,True
Esagil,0x12146,IGI,model,3,0.0002,1,0.3536,0,0,1,0.15683,True
Esagil,0x12147,IGI & DIB,model,9,0.0005,1,0.5241,0,0,0,0.15656,True
Esagil,0x12148,IGI RI,model,8,0.0005,1,0.5423,0,0,0,0.15583,True
Esagil,0x1219f,KESH2,model,11,0.0046,1,0.5412,0,0,0,0.15625,True
Esagil,0x121ac,KU3,model,5,0.0003,1,0.4465,0,0,1,0.15695,True
Esagil,0x121ad,KU4,model,9,0.0019,1,0.559,0,1,0,0.15561,True
Esagil,0x121b0,KUL,model,4,0.0002,1,0.4228,1,0,0,0.15618,True
Esagil,0x121b2,KUN,model,11,0.001,1,0.5644,0,0,1,0.15617,True
Esagil,0x121e7,LAGAB TIMES U PLUS U PLUS U,model,7,0.0041,1,0.5342,0,1,0,0.15641,True
Esagil,0x121f3,LAL TIMES LAL,model,4,0.001,1,0.4774,0,0,1,0.1558,True
Esagil,0x121f4,LAM,model,6,0.0003,1,0.526,0,0,1,0.15629,True
Esagil,0x121f5,LAM TIMES KUR,model,9,0.0032,1,0.5353,0,0,0,0.1564,True
Esagil,0x121fc,LU TIMES BAD,model,8,0.0,1,0.5388,1,0,0,0.15686,True
Esagil,0x1221c,LUL,model,9,0.0001,1,0.5996,0,0,1,0.1553,True
Esagil,0x12223,MA2 & MUG,model,5,0.0003,1,0.4542,0,0,1,0.15643,True
Esagil,0x12226,MASH,model,2,0.0004,1,0.3024,0,0,1,0.15576,True
Esagil,0x12227,MASH2,model,7,0.0019,1,0.5176,0,0,1,0.15613,True
Esagil,0x12229,MES,model,8,0.0004,1,0.5621,0,0,0,0.15686,True
Esagil,0x1222b,MIN,model,2,0.0026,1,0.3725,0,0,0,0.15625,True
Esagil,0x1224f,NIM,model,5,0.0007,1,0.4888,0,0,1,0.15681,True
Esagil,0x12261,NU,model,2,0.0006,1,0.2933,1,0,0,0.15691,True
Esagil,0x1227f,PI,model,4,0.0003,1,0.4886,0,0,1,0.15556,True
Esagil,0x122b9,SHAR2,model,4,0.002,1,0.3935,0,0,0,0.15636,True
Esagil,0x122c1,SHESH2 & SUHUR,model,10,0.0012,1,0.543,0,0,0,0.15663,True
Esagil,0x122d3,SHIR,model,7,0.0012,1,0.4917,0,0,0,0.15614,True
Esagil,0x122e1,SILA3,model,3,0.0018,1,0.4249,0,0,0,0.15636,True
Esagil,0x122e2,SU OVER SU,model,6,0.0008,1,0.5587,0,0,1,0.1564,True
Esagil,0x122e4,SUD,model,9,0.001,1,0.5452,0,0,1,0.15601,True
Esagil,0x122e7,SUM,model,7,0.0002,1,0.5923,0,0,1,0.15528,True
Esagil,0x122fd,TE GUNU,model,9,0.0019,1,0.559,0,1,0,0.15561,True
Esagil,0x12305,TU,model,9,0.0023,1,0.5101,0,0,1,0.15633,True
Esagil,0x12334,UR4,model,5,0.0039,1,0.5761,0,0,1,0.15539,True
Esagil,0x12335,URI,model,10,0.0023,1,0.5212,1,0,0,0.15525,True
Esagil,0x12347,URU TIMES MIN,model,7,0.003,1,0.5708,0,0,0,0.15641,True
Esagil,0x1235e,ZA TENU,model,4,0.0018,1,0.4304,0,0,0,0.15522,True
Esagil,0x12416,,model,2,0.0026,1,0.3725,0,0,0,0.15625,
Esagil,0x1244c,,model,4,0.0018,1,0.4304,0,0,0,0.15522,
Esagil,0x1244f,,model,2,0.0003,1,0.31,0,0,1,0.15632,
Esagil,0x12450,,model,3,0.0003,1,0.3652,0,0,1,0.15525,
Esagil,0x1245a,,model,3,0.0016,1,0.4576,0,0,0,0.15711,
Esagil,0x1245c,,model,5,0.0032,1,0.5188,0,0,0,0.15532,
Assurbanipal,0x122bd,SHE OVER SHE TAB OVER TAB GAR OVER GAR,model,20,0.006,9,0.3695,0,1,0,1.0,True
Assurbanipal,0x12066,DAG KISIM5 TIMES LU PLUS MASH2,model,24,0.0059,8,0.421,1,3,0,1.0,True
Assurbanipal,0x120d4,GA2 TIMES HI PLUS LI,model,19,0.0057,8,0.4493,0,1,0,1.0,True
Assurbanipal,0x1208e,,model,18,0.014,7,0.4161,0,1,0,1.0,True
Assurbanipal,0x120b8,GA2 TIMES A PLUS DA PLUS HA,model,18,0.014,7,0.4161,0,1,0,1.0,True
Assurbanipal,0x120c8,GA2 TIMES EL PLUS LA,model,18,0.0082,7,0.4438,0,1,0,1.0,True
Assurbanipal,0x121d3,LAGAB TIMES KUL PLUS HI PLUS A,model,16,0.0118,7,0.3529,2,2,0,1.0,True
Assurbanipal,0x12303,TIR OVER TIR,model,25,0.0054,7,0.4401,0,0,0,1.0,True
Assurbanipal,0x12067,DAG KISIM5 TIMES LUM,model,17,0.0063,6,0.3875,2,2,0,1.0,True
Assurbanipal,0x12022,AL TIMES DIM2,model,13,0.008,5,0.41,0,0,0,1.0,True
Assurbanipal,0x1215a,KA TIMES AD PLUS KU3,model,18,0.0075,5,0.4858,0,0,0,1.0,True
Assurbanipal,0x12276,NUNUZ AB2 TIMES SILA3,model,15,0.0054,5,0.4311,1,0,0,1.0,True
Assurbanipal,0x12387,KA TIMES UR2,model,14,0.014,5,0.438,0,2,0,1.0,True
Assurbanipal,0x1238a,,model,18,0.0058,5,0.5131,0,1,0,1.0,True
Assurbanipal,0x12068,DAG KISIM5 TIMES NE,model,19,0.0146,4,0.5657,1,1,0,1.0,True
Assurbanipal,0x120e1,GA2 TIMES NUN OVER NUN,model,15,0.008,4,0.536,0,2,0,1.0,True
Assurbanipal,0x120e3,GA2 TIMES SAL,model,9,0.0125,4,0.4377,0,0,0,1.0,True
Assurbanipal,0x120e6,GA2 TIMES SHE PLUS TUR,model,15,0.0062,4,0.4669,0,0,0,1.0,True
Assurbanipal,0x121ca,LAGAB TIMES HI TIMES NUN,model,13,0.0067,4,0.4652,0,0,0,1.0,True
Assurbanipal,0x12203,LU2 TIMES HI TIMES BAD,model,16,0.0061,4,0.4487,0,0,0,1.0,True
Assurbanipal,0x12267,NUN LAGAR TIMES SAL OVER NUN LAGAR TIMES SAL,model,25,0.0058,4,0.5281,0,1,0,1.0,True
Assurbanipal,0x12268,,model,14,0.0121,4,0.4835,0,0,0,1.0,True
Assurbanipal,0x12355,USH TIMES TAK4,model,16,0.0053,4,0.4994,1,0,0,1.0,True
Assurbanipal,0x1237c,,model,16,0.0079,4,0.5216,0,0,0,1.0,True
Esagil,0x1219c,KASKAL,model,4,0.0087,4,0.1104,0,0,0,0.15551,True
Assurbanipal,0x12014,AB TIMES U PLUS U PLUS U,model,9,0.0095,3,0.388,0,0,0,1.0,True
Assurbanipal,0x12026,AL TIMES KI,model,13,0.0071,3,0.5034,0,0,0,1.0,True
Assurbanipal,0x12061,DAG KISIM5 TIMES IR,model,16,0.005,3,0.5119,2,0,0,1.0,True
Assurbanipal,0x1206d,DAG KISIM5 TIMES USH,model,16,0.0059,3,0.5354,1,0,0,1.0,True
Assurbanipal,0x12080,DUB2,model,13,0.007,3,0.4313,1,1,0,1.0,True
Assurbanipal,0x1214f,IM TIMES TAK4,model,17,0.0061,3,0.499,0,0,0,1.0,True
Assurbanipal,0x1218b,KA TIMES USH,model,12,0.015,3,0.4567,1,2,0,1.0,True
Assurbanipal,0x121d0,LAGAB TIMES KIN,model,13,0.007,3,0.4993,0,1,0,1.0,True
Assurbanipal,0x121d2,LAGAB TIMES KUL,model,8,0.0091,3,0.4186,0,1,0,1.0,True
Assurbanipal,0x121ee,LAGAR TIMES SHE PLUS SUM,model,15,0.0097,3,0.5486,0,1,0,1.0,True
Assurbanipal,0x12202,LU2 TIMES GAN2 TENU,model,16,0.0056,3,0.5247,0,0,0,1.0,True
Assurbanipal,0x12232,MUSH,model,9,0.0108,3,0.4355,0,0,0,1.0,True
Assurbanipal,0x1223d,MUSH3 GUNU,model,10,0.0076,3,0.4783,0,2,0,1.0,True
Assurbanipal,0x12250,NIM TIMES GAN2 TENU,model,11,0.0113,3,0.5196,0,0,0,1.0,True
Assurbanipal,0x122e4,SUD,model,8,0.0088,3,0.4591,0,0,0,1.0,True
Assurbanipal,0x122e6,SUHUR,model,13,0.0106,3,0.4805,0,2,0,1.0,True
Assurbanipal,0x1235e,ZA TENU,model,4,0.0118,3,0.1863,0,0,0,1.0,True
Assurbanipal,0x12372,,model,9,0.0083,3,0.4603,2,0,0,1.0,True
Assurbanipal,0x12389,,model,14,0.0081,3,0.4783,1,0,0,1.0,True
Assurbanipal,0x12391,NINDA2 TIMES BAL,model,11,0.0098,3,0.5026,0,0,0,1.0,True
Esagil,0x12075,DIM TIMES SHE,model,8,0.007,3,0.4115,0,0,0,0.15653,True
Esagil,0x12094,EDIN,model,11,0.0067,3,0.4513,0,0,0,0.15631,True
Esagil,0x120e3,GA2 TIMES SAL,model,9,0.0083,3,0.4585,0,0,0,0.15677,True
Esagil,0x12248,NE,model,9,0.0112,3,0.4436,0,1,0,0.15618,True
Esagil,0x1230c,U GUD,model,5,0.0121,3,0.3398,1,0,0,0.15603,True
Assurbanipal,0x120ad,EZEN TIMES KASKAL SQUARED,model,5,0.0073,2,0.2977,0,1,0,1.0,True
Assurbanipal,0x120b2,EZEN TIMES LU,model,15,0.0054,2,0.6042,0,0,0,1.0,True
Assurbanipal,0x120bf,GA2 TIMES BAD,model,7,0.0065,2,0.4761,1,0,0,1.0,True
Assurbanipal,0x1217f,KA TIMES SAR,model,16,0.0117,2,0.5247,0,1,0,1.0,True
Assurbanipal,0x12188,KA TIMES U2,model,14,0.0094,2,0.517,0,1,0,1.0,True
Assurbanipal,0x12189,KA TIMES UD,model,10,0.0092,2,0.5341,0,1,0,1.0,True
Assurbanipal,0x121c0,LAGAB TIMES BAD,model,6,0.0083,2,0.4384,1,0,0,1.0,True
Assurbanipal,0x121c7,LAGAB TIMES GUD PLUS GUD,model,15,0.0086,2,0.5403,0,0,0,1.0,True
Assurbanipal,0x121d8,LAGAB TIMES ME,model,6,0.0137,2,0.4472,1,1,0,1.0,True
Assurbanipal,0x121e3,LAGAB TIMES TAK4,model,14,0.0069,2,0.6071,0,0,0,1.0,True
Assurbanipal,0x12224,MAH,model,9,0.0093,2,0.4992,0,0,0,1.0,True
Assurbanipal,0x1223b,MUSH3 TIMES A PLUS DI,model,14,0.0065,2,0.5465,0,1,0,1.0,True
Assurbanipal,0x12264,NUN LAGAR TIMES GAR,model,13,0.008,2,0.5706,0,0,0,1.0,True
Assurbanipal,0x12299,SAG TIMES HA,model,12,0.0081,2,0.5369,0,0,0,1.0,True
Assurbanipal,0x12314,UD KUSHU2,model,8,0.0066,2,0.4694,1,0,0,1.0,True
Assurbanipal,0x12331,UR2 TIMES U2,model,14,0.0067,2,0.6337,0,1,0,1.0,True
Assurbanipal,0x12378,,model,12,0.0094,2,0.5614,0,0,0,1.0,True
Assurbanipal,0x1237d,SIGN HUSH,model,9,0.0071,2,0.4976,0,0,0,1.0,True
Esagil,0x1201a,AB2 TIMES SHA3,model,9,0.0098,2,0.4353,0,0,0,0.15596,True
Esagil,0x12044,BAL,model,6,0.0103,2,0.4803,0,0,1,0.15616,True
Esagil,0x12048,BARA2,model,10,0.0106,2,0.5392,1,1,0,0.15686,True
Esagil,0x12077,DIN,model,3,0.0077,2,0.1712,0,0,0,0.15528,True
Esagil,0x12081,DUG,model,8,0.005,2,0.5113,2,0,0,0.1562,True
Esagil,0x12083,DUH,model,4,0.007,2,0.2277,0,0,0,0.15669,True
Esagil,0x120e1,GA2 TIMES NUN OVER NUN,model,15,0.0087,2,0.5907,0,0,0,0.15656,True
Esagil,0x120f4,GALAM,model,6,0.0124,2,0.426,0,0,0,0.15661,True
Esagil,0x12100,GI,model,8,0.0052,2,0.5483,0,0,1,0.15656,True
Esagil,0x1210b,GIR3 TIMES A PLUS IGI,model,12,0.0054,2,0.5712,0,0,0,0.15656,True
Esagil,0x1211b,GU2 TIMES NUN,model,13,0.0119,2,0.5616,0,0,0,0.15615,True
Esagil,0x12158,KA TIMES A,model,10,0.0115,2,0.4636,0,0,0,0.156,True
Esagil,0x1215c,KA TIMES BAD,model,9,0.0111,2,0.4205,1,1,0,0.156,True
Esagil,0x12164,KA TIMES GAN2 TENU,model,13,0.0083,2,0.5041,0,0,0,0.156,True
Esagil,0x121c7,LAGAB TIMES GUD PLUS GUD,model,14,0.0119,2,0.5824,0,1,0,0.15668,True
Esagil,0x121d2,LAGAB TIMES KUL,model,7,0.0093,2,0.4785,0,0,0,0.15576,True
Esagil,0x1226d,NUNUZ,model,8,0.0068,2,0.4355,0,0,0,0.15625,True
Esagil,0x1228c,PIRIG TIMES UD,model,8,0.0084,2,0.4741,0,0,0,0.15615,True
Esagil,0x12317,UD TIMES U PLUS U PLUS U,model,6,0.0088,2,0.3593,0,0,1,0.15665,True
Esagil,0x1231a,UD SHESHIG,model,6,0.0088,2,0.3593,0,0,1,0.15665,True
Esagil,0x12322,UMBIN,model,17,0.0137,2,0.5337,0,0,1,0.12896,True
Assurbanipal,0x12004,A TIMES HA,model,8,0.014,1,0.5922,0,0,0,1.0,True
Assurbanipal,0x12064,DAG KISIM5 TIMES LA,model,15,0.0053,1,0.5929,0,0,0,1.0,True
Assurbanipal,0x1207e,DUB,model,8,0.0059,1,0.5725,0,0,0,1.0,True
Assurbanipal,0x12097,EN,model,5,0.0085,1,0.4999,0,0,0,1.0,True
Assurbanipal,0x12099,EN TIMES GAN2 TENU,model,12,0.0148,1,0.6571,0,0,0,1.0,True
Assurbanipal,0x120ac,EZEN TIMES KASKAL,model,13,0.0076,1,0.5405,0,0,0,1.0,True
Assurbanipal,0x120bd,GÁ×A,model,6,0.0062,1,0.587,0,0,0,1.0,True
Assurbanipal,0x120c9,GA2 TIMES EN,model,10,0.0065,1,0.6327,0,0,0,1.0,True
Assurbanipal,0x120d5,GA2 TIMES HUB2,model,11,0.0062,1,0.6304,0,0,0,1.0,True
Assurbanipal,0x120df,GA2 TIMES MI(standard),model,10,0.0072,1,0.6197,0,0,0,1.0,True
Assurbanipal,0x12100,GI,model,7,0.0072,1,0.5547,0,0,0,1.0,True
Assurbanipal,0x12103,GI CROSSING GI,model,14,0.0106,1,0.577,0,0,0,1.0,True
Assurbanipal,0x1210e,GIR3 TIMES LU PLUS IGI,model,15,0.0109,1,0.6441,0,0,0,1.0,True
Assurbanipal,0x12113,GISH TIMES BAD,model,5,0.0091,1,0.4674,1,0,0,1.0,True
Assurbanipal,0x12119,GU2 TIMES KAK,model,11,0.0061,1,0.6177,0,0,0,1.0,True
Assurbanipal,0x1211d,GU2 GUNU & KAK,model,11,0.0126,1,0.5466,0,0,0,1.0,True
Assurbanipal,0x1211f,GUD TIMES A PLUS KUR,model,8,0.0102,1,0.5319,0,0,0,1.0,True
Assurbanipal,0x12132,HI TIMES GAD,model,7,0.0107,1,0.5147,0,0,0,1.0,True
Assurbanipal,0x1213d,HUB2 TIMES UD,model,9,0.0069,1,0.5653,0,0,0,1.0,True
Assurbanipal,0x1214a,IGI GUNU,model,7,0.0106,1,0.4729,1,0,0,1.0,True
Assurbanipal,0x121ff,LU2 TIMES BAD,model,12,0.0059,1,0.5762,1,0,0,1.0,True
Assurbanipal,0x12239,MUSH3,model,6,0.0054,1,0.4555,0,0,0,1.0,True
Assurbanipal,0x1226b,NUN CROSSING NUN,model,10,0.0076,1,0.528,0,0,0,1.0,True
Assurbanipal,0x1227d,PAP & E,model,2,0.0057,1,0.334,0,0,0,1.0,True
Assurbanipal,0x122a2,SAG TIMES U2,model,14,0.0148,1,0.6412,0,0,0,1.0,True
Assurbanipal,0x122a5,SAG TIMES UR,model,12,0.014,1,0.6181,0,0,0,1.0,True
Assurbanipal,0x122b6,SHA3 TIMES U PLUS A,model,9,0.0093,1,0.6139,0,0,0,1.0,True
Assurbanipal,0x122dd,SIG,model,4,0.0099,1,0.4557,0,0,0,1.0,True
Assurbanipal,0x122fa,TAK4,model,10,0.0076,1,0.528,0,0,0,1.0,True
Assurbanipal,0x12321,UM TIMES U,model,8,0.0073,1,0.5112,0,0,0,1.0,True
Assurbanipal,0x1232b,UR2,model,7,0.0092,1,0.4584,0,0,0,1.0,True
Assurbanipal,0x1232c,UR2 TIMES A PLUS HA,model,15,0.0053,1,0.6721,0,0,0,1.0,True
Assurbanipal,0x1235c,UZU,model,7,0.0063,1,0.5114,0,0,0,1.0,True
Assurbanipal,0x12366,ZIB,model,3,0.0127,1,0.5375,0,0,0,1.0,True
Assurbanipal,0x12379,,model,14,0.0061,1,0.6316,0,0,0,1.0,True
Assurbanipal,0x12397,SIGN TI2,model,4,0.0083,1,0.4606,0,0,0,1.0,True
Esagil,0x12001,A TIMES A,model,6,0.0097,1,0.5865,0,0,0,0.15658,True
Esagil,0x12020,AL,model,7,0.0086,1,0.5834,0,0,0,0.15584,True
Esagil,0x1202b,AMAR,model,4,0.005,1,0.4221,1,0,0,0.15564,True
Esagil,0x12032,ANSHE,model,9,0.009,1,0.4386,0,0,0,0.15636,True
Esagil,0x1207a,DU,model,5,0.0073,1,0.4834,1,0,0,0.15669,True
Esagil,0x1222a,MI,model,5,0.0122,1,0.532,0,0,0,0.15636,True
Esagil,0x1222c,MU,model,5,0.0109,1,0.5592,0,0,0,0.15608,True
Esagil,0x12260,NISAG (read NISAG2),model,11,0.0054,1,0.5239,0,0,1,0.15684,True
Esagil,0x1227d,PAP & E,model,2,0.0118,1,0.3125,0,1,1,0.15525,True
Esagil,0x122ad,SHA,model,8,0.0051,1,0.5914,0,0,0,0.15591,True
Esagil,0x122de,SIG4,model,10,0.0094,1,0.4665,0,0,0,0.15616,True
Esagil,0x12307,TUK,model,4,0.0099,1,0.4493,0,0,0,0.15695,True
Esagil,0x12311,U2,model,5,0.009,1,0.561,0,0,0,0.15673,True
Esagil,0x12318,UD TIMES U PLUS U PLUS U GUNU,model,11,0.0054,1,0.5239,0,0,1,0.15684,True
Esagil,0x1236a,ZU,model,5,0.0126,1,0.5434,0,0,0,0.15631,True
Esagil,0x1238f,,model,10,0.0097,1,0.5769,0,0,0,0.15611,True
Assurbanipal,0x12260,NISAG (read NISAG2),model,11,0.0164,5,0.4395,0,0,0,1.0,True
Esagil,0x12088,DUN4,model,15,0.0201,5,0.5123,0,0,0,0.15586,True
Assurbanipal,0x1200e,AB TIMES GAN2 TENU,model,12,0.0222,3,0.501,0,0,0,1.0,True
Assurbanipal,0x12060,DAG KISIM5 TIMES HA,model,16,0.0193,3,0.5756,1,0,0,1.0,True
Assurbanipal,0x12110,GISAL,model,7,0.0152,3,0.3784,0,0,0,1.0,True
Assurbanipal,0x1216b,KA TIMES GU,model,13,0.0188,3,0.5259,0,1,0,1.0,True
Assurbanipal,0x1226d,NUNUZ,model,8,0.0189,3,0.4079,0,0,0,1.0,True
Assurbanipal,0x122cb,SHIM TIMES GAR,model,13,0.0177,3,0.479,1,1,0,1.0,True
Esagil,0x1202c,AMAR TIMES SHE,model,8,0.0174,3,0.2855,0,0,0,0.15588,True
Esagil,0x1223d,MUSH3 GUNU,model,9,0.016,3,0.4126,0,0,0,0.15599,True
Esagil,0x12292,RU,model,5,0.0176,3,0.2859,0,1,0,0.15717,True
Esagil,0x122c0,SHESH,model,7,0.0234,3,0.3239,0,1,0,0.15587,True
Assurbanipal,0x12012,AB TIMES LAGAB,model,9,0.0202,2,0.4908,0,0,0,1.0,True
Assurbanipal,0x1201e,AK TIMES ERIN2,model,11,0.0249,2,0.5754,0,0,0,1.0,True
